congress,chamber,rollnumber,icpsr,cast_code
105,Senate,512,49301,1
105,Senate,512,49302,1
105,Senate,512,49303,1
105,Senate,512,49304,6
105,Senate,512,49306,1
105,Senate,512,49307,1
105,Senate,512,49308,1
105,Senate,512,49309,6
105,Senate,512,49500,1
105,Senate,512,49501,6
105,Senate,512,49502,1
105,Senate,512,49503,1
105,Senate,512,49700,1
105,Senate,512,49701,1
105,Senate,512,49702,1
105,Senate,512,49703,1
105,Senate,512,49704,1
105,Senate,512,49705,1
105,Senate,512,49706,1
105,Senate,512,94659,1
105,Senate,512,95407,1
105,Senate,512,99909,9
105,Senate,532,1366,1
105,Senate,532,4812,1
105,Senate,532,9369,1
105,Senate,532,10808,1
105,Senate,532,11044,1
105,Senate,532,11204,1
105,Senate,532,12109,1
105,Senate,532,13039,1
105,Senate,532,13056,1
105,Senate,532,14009,1
105,Senate,532,14031,1
105,Senate,532,14101,1
105,Senate,532,14103,1
105,Senate,532,14105,1
105,Senate,532,14203,1
105,Senate,532,14213,1
105,Senate,532,14226,1
105,Senate,532,14230,1
105,Senate,532,14240,1
105,Senate,532,14300,1
105,Senate,532,14302,1
105,Senate,532,14304,1
105,Senate,532,14307,1
105,Senate,532,14400,1
105,Senate,532,14440,1
105,Senate,532,14500,1
105,Senate,532,14503,1
105,Senate,532,14506,1
105,Senate,532,14508,1
105,Senate,532,14617,1
105,Senate,532,14628,1
105,Senate,532,14661,1
105,Senate,532,14709,1
105,Senate,532,14712,1
105,Senate,532,14806,1
105,Senate,532,14809,1
105,Senate,532,14812,1
105,Senate,532,14826,1
105,Senate,532,14852,1
105,Senate,532,14871,1
105,Senate,532,14900,1
105,Senate,532,14904,1
105,Senate,532,14907,1
105,Senate,532,14908,1
105,Senate,532,14910,9
105,Senate,532,14912,1
105,Senate,532,14914,1
105,Senate,532,14920,1
105,Senate,532,14921,1
105,Senate,532,14922,1
105,Senate,532,15011,1
105,Senate,532,15020,1
105,Senate,532,15021,1
105,Senate,532,15037,1
105,Senate,532,15039,1
105,Senate,532,15054,1
105,Senate,532,15071,1
105,Senate,532,15116,1
105,Senate,532,15424,1
105,Senate,532,15425,1
105,Senate,532,15429,1
105,Senate,532,15501,1
105,Senate,532,15502,1
105,Senate,532,15503,1
105,Senate,532,15633,1
105,Senate,532,15700,1
105,Senate,532,15701,1
105,Senate,532,15702,1
105,Senate,532,15703,1
105,Senate,532,15704,1
105,Senate,532,15705,1
105,Senate,532,29108,1
105,Senate,532,29141,1
105,Senate,532,29142,1
105,Senate,532,29306,1
105,Senate,532,29367,1
105,Senate,532,29523,1
105,Senate,532,49101,1
105,Senate,532,49300,1
105,Senate,532,49301,1
105,Senate,532,49302,1
105,Senate,532,49303,1
105,Senate,532,49304,1
105,Senate,532,49306,1
105,Senate,532,49307,1
105,Senate,532,49308,1
105,Senate,532,49309,1
105,Senate,532,49500,1
105,Senate,532,49501,1
105,Senate,532,49502,1
105,Senate,532,49503,1
105,Senate,532,49700,1
105,Senate,532,49701,1
105,Senate,532,49702,1
105,Senate,532,49703,1
105,Senate,532,49704,1
105,Senate,532,49705,1
105,Senate,532,49706,1
105,Senate,532,94659,1
105,Senate,532,95407,1
105,Senate,532,99909,9
105,Senate,533,1366,1
105,Senate,533,4812,1
105,Senate,533,9369,1
105,Senate,533,10808,1
105,Senate,533,11044,1
105,Senate,533,11204,1
105,Senate,533,12109,9
105,Senate,533,13039,1
105,Senate,533,13056,1
105,Senate,533,14009,1
105,Senate,533,14031,1
105,Senate,533,14101,1
105,Senate,533,14103,1
105,Senate,533,14105,9
105,Senate,533,14203,1
105,Senate,533,14213,1
105,Senate,533,14226,1
105,Senate,533,14230,1
105,Senate,533,14240,1
105,Senate,533,14300,9
105,Senate,533,14302,1
105,Senate,533,14304,1
105,Senate,533,14307,1
105,Senate,533,14400,1
105,Senate,533,14440,1
105,Senate,533,14500,1
105,Senate,533,14503,1
105,Senate,533,14506,1
105,Senate,533,14508,1
105,Senate,533,14617,1
105,Senate,533,14628,1
105,Senate,533,14661,1
105,Senate,533,14709,1
105,Senate,533,14712,1
105,Senate,533,14806,1
105,Senate,533,14809,1
105,Senate,533,14812,1
105,Senate,533,14826,1
105,Senate,533,14852,1
105,Senate,533,14871,1
105,Senate,533,14900,1
105,Senate,533,14904,1
105,Senate,533,14907,1
105,Senate,533,14908,1
105,Senate,533,14910,1
105,Senate,533,14912,1
105,Senate,533,14914,1
105,Senate,533,14920,1
105,Senate,533,14921,1
105,Senate,533,14922,1
105,Senate,533,15011,9
105,Senate,533,15020,1
105,Senate,533,15021,1
105,Senate,533,15037,1
105,Senate,533,15039,9
105,Senate,533,15054,1
105,Senate,533,15071,1
105,Senate,533,15116,1
105,Senate,533,15424,1
105,Senate,533,15425,1
105,Senate,533,15429,6
105,Senate,533,15501,1
105,Senate,533,15502,1
105,Senate,533,15503,1
105,Senate,533,15633,1
105,Senate,533,15700,1
105,Senate,533,15701,9
105,Senate,533,15702,1
105,Senate,533,15703,1
105,Senate,533,15704,1
105,Senate,533,15705,1
105,Senate,533,29108,1
105,Senate,533,29141,1
105,Senate,533,29142,1
105,Senate,533,29306,1
105,Senate,533,29367,1
105,Senate,533,29523,1
105,Senate,533,49101,1
105,Senate,533,49300,1
105,Senate,533,49301,1
105,Senate,533,49302,9
105,Senate,533,49303,1
105,Senate,533,49304,1
105,Senate,533,49306,1
105,Senate,533,49307,9
105,Senate,533,49308,1
105,Senate,533,49309,1
105,Senate,533,49500,1
105,Senate,533,49501,1
105,Senate,533,49502,1
105,Senate,533,49503,1
105,Senate,533,49700,1
105,Senate,533,49701,1
105,Senate,533,49702,1
105,Senate,533,49703,1
105,Senate,533,49704,1
105,Senate,533,49705,1
105,Senate,533,49706,9
105,Senate,533,94659,1
105,Senate,533,95407,1
105,Senate,533,99909,9
105,Senate,537,1366,1
105,Senate,537,4812,1
105,Senate,537,9369,1
105,Senate,537,10808,1
105,Senate,537,11044,1
105,Senate,537,11204,1
105,Senate,537,12109,1
105,Senate,537,13039,1
105,Senate,537,13056,1
105,Senate,537,14009,1
105,Senate,537,14031,1
105,Senate,537,14101,1
105,Senate,537,14103,1
105,Senate,537,14105,9
105,Senate,537,14203,1
105,Senate,537,14213,1
105,Senate,537,14226,1
105,Senate,537,14230,9
105,Senate,537,14240,1
105,Senate,537,14300,1
105,Senate,537,14302,1
105,Senate,537,14304,1
105,Senate,537,14307,1
105,Senate,537,14400,1
105,Senate,537,14440,1
105,Senate,537,14500,1
105,Senate,537,14503,1
105,Senate,537,14506,1
105,Senate,537,14508,1
105,Senate,537,14617,1
105,Senate,537,14628,1
105,Senate,537,14661,1
105,Senate,537,14709,1
105,Senate,537,14712,1
105,Senate,537,14806,6
105,Senate,537,14809,1
105,Senate,537,14812,1
105,Senate,537,14826,1
105,Senate,537,14852,6
105,Senate,537,14871,1
105,Senate,537,14900,1
105,Senate,537,14904,1
105,Senate,537,14907,1
105,Senate,537,14908,6
105,Senate,537,14910,1
105,Senate,537,14912,1
105,Senate,537,14914,1
105,Senate,537,14920,1
105,Senate,537,14921,1
105,Senate,537,14922,1
105,Senate,537,15011,1
105,Senate,537,15020,1
105,Senate,537,15021,1
105,Senate,537,15037,6
105,Senate,537,15039,1
105,Senate,537,15054,1
105,Senate,537,15071,1
105,Senate,537,15116,1
105,Senate,537,15424,6
105,Senate,537,15425,1
105,Senate,537,15429,1
105,Senate,537,15501,1
105,Senate,537,15502,1
105,Senate,537,15503,1
105,Senate,537,15633,1
105,Senate,537,15700,1
105,Senate,537,15701,1
105,Senate,537,15702,1
105,Senate,537,15703,1
105,Senate,537,15704,1
105,Senate,537,15705,1
105,Senate,537,29108,1
105,Senate,537,29141,1
105,Senate,537,29142,1
105,Senate,537,29306,1
105,Senate,537,29367,1
105,Senate,537,29523,1
105,Senate,537,49101,1
105,Senate,537,49300,1
105,Senate,537,49301,1
105,Senate,537,49302,1
105,Senate,537,49303,1
105,Senate,537,49304,1
105,Senate,537,49306,1
105,Senate,537,49307,1
105,Senate,537,49308,1
105,Senate,537,49309,1
105,Senate,537,49500,1
105,Senate,537,49501,1
105,Senate,537,49502,1
105,Senate,537,49503,1
105,Senate,537,49700,1
105,Senate,537,49701,1
105,Senate,537,49702,1
105,Senate,537,49703,1
105,Senate,537,49704,6
105,Senate,537,49705,1
105,Senate,537,49706,1
105,Senate,537,94659,1
105,Senate,537,95407,1
105,Senate,537,99909,9
105,Senate,550,1366,1
105,Senate,550,4812,1
105,Senate,550,9369,1
105,Senate,550,10808,1
105,Senate,550,11044,1
105,Senate,550,11204,1
105,Senate,550,12109,1
105,Senate,550,13039,1
105,Senate,550,13056,1
105,Senate,550,14009,1
105,Senate,550,14031,1
105,Senate,550,14101,1
105,Senate,550,14103,1
105,Senate,550,14105,9
105,Senate,550,14203,1
105,Senate,550,14213,1
105,Senate,550,14226,1
105,Senate,550,14230,1
105,Senate,550,14240,1
105,Senate,550,14300,1
105,Senate,550,14302,1
105,Senate,550,14304,1
105,Senate,550,14307,1
105,Senate,550,14400,1
105,Senate,550,14440,1
105,Senate,550,14500,1
105,Senate,550,14503,1
105,Senate,550,14506,1
105,Senate,550,14508,1
105,Senate,550,14617,1
105,Senate,550,14628,1
105,Senate,550,14661,1
105,Senate,550,14709,1
105,Senate,550,14712,1
105,Senate,550,14806,1
105,Senate,550,14809,1
105,Senate,550,14812,1
105,Senate,550,14826,1
105,Senate,550,14852,1
105,Senate,550,14871,1
105,Senate,550,14900,1
105,Senate,550,14904,1
105,Senate,550,14907,1
105,Senate,550,14908,1
105,Senate,550,14910,1
105,Senate,550,14912,1
105,Senate,550,14914,1
105,Senate,550,14920,1
105,Senate,550,14921,1
105,Senate,550,14922,1
105,Senate,550,15011,1
105,Senate,550,15020,1
105,Senate,550,15021,1
105,Senate,550,15037,1
105,Senate,550,15039,1
105,Senate,550,15054,1
105,Senate,550,15071,1
105,Senate,550,15116,1
105,Senate,550,15424,1
105,Senate,550,15425,1
105,Senate,550,15429,1
105,Senate,550,15501,1
105,Senate,550,15502,1
105,Senate,550,15503,1
105,Senate,550,15633,1
105,Senate,550,15700,1
105,Senate,550,15701,1
105,Senate,550,15702,1
105,Senate,550,15703,1
105,Senate,550,15704,1
105,Senate,550,15705,1
105,Senate,550,29108,1
105,Senate,550,29141,1
105,Senate,550,29142,1
105,Senate,550,29306,1
105,Senate,550,29367,1
105,Senate,550,29523,1
105,Senate,550,49101,6
105,Senate,550,49300,1
105,Senate,550,49301,1
105,Senate,550,49302,1
105,Senate,550,49303,1
105,Senate,550,49304,1
105,Senate,550,49306,1
105,Senate,550,49307,1
105,Senate,550,49308,1
105,Senate,550,49309,6
105,Senate,550,49500,1
105,Senate,550,49501,1
105,Senate,550,49502,1
105,Senate,550,49503,1
105,Senate,550,49700,1
105,Senate,550,49701,1
105,Senate,550,49702,1
105,Senate,550,49703,1
105,Senate,550,49704,1
105,Senate,550,49705,1
105,Senate,550,49706,1
105,Senate,550,94659,1
105,Senate,550,95407,1
105,Senate,550,99909,9
105,Senate,557,1366,6
105,Senate,557,4812,9
105,Senate,557,9369,1
105,Senate,557,10808,1
105,Senate,557,11044,1
105,Senate,557,11204,1
105,Senate,557,12109,1
105,Senate,557,13039,1
105,Senate,557,13056,1
105,Senate,557,14009,1
105,Senate,557,14031,1
105,Senate,557,14101,1
105,Senate,557,14103,9
105,Senate,557,14105,9
105,Senate,557,14203,1
105,Senate,557,14213,1
105,Senate,557,14226,1
105,Senate,557,14230,1
105,Senate,557,14240,1
105,Senate,557,14300,1
105,Senate,557,14302,1
105,Senate,557,14304,9
105,Senate,557,14307,1
105,Senate,557,14400,1
105,Senate,557,14440,1
105,Senate,557,14500,1
105,Senate,557,14503,1
105,Senate,557,14506,1
105,Senate,557,14508,1
105,Senate,557,14617,1
105,Senate,557,14628,1
105,Senate,557,14661,1
105,Senate,557,14709,1
105,Senate,557,14712,1
105,Senate,557,14806,1
105,Senate,557,14809,1
105,Senate,557,14812,1
105,Senate,557,14826,1
105,Senate,557,14852,1
105,Senate,557,14871,1
105,Senate,557,14900,1
105,Senate,557,14904,1
105,Senate,557,14907,9
105,Senate,557,14908,1
105,Senate,557,14910,1
105,Senate,557,14912,9
105,Senate,557,14914,1
105,Senate,557,14920,1
105,Senate,557,14921,1
105,Senate,557,14922,1
105,Senate,557,15011,1
105,Senate,557,15020,1
105,Senate,557,15021,1
105,Senate,557,15037,1
105,Senate,557,15039,1
105,Senate,557,15054,1
105,Senate,557,15071,1
105,Senate,557,15116,6
105,Senate,557,15424,1
105,Senate,557,15425,1
105,Senate,557,15429,1
105,Senate,557,15501,1
105,Senate,557,15502,1
105,Senate,557,15503,1
105,Senate,557,15633,1
105,Senate,557,15700,1
105,Senate,557,15701,1
105,Senate,557,15702,1
105,Senate,557,15703,1
105,Senate,557,15704,1
105,Senate,557,15705,1
105,Senate,557,29108,1
105,Senate,557,29141,1
105,Senate,557,29142,1
105,Senate,557,29306,1
105,Senate,557,29367,1
105,Senate,557,29523,1
105,Senate,557,49101,1
105,Senate,557,49300,1
105,Senate,557,49301,9
105,Senate,557,49302,1
105,Senate,557,49303,1
105,Senate,557,49304,6
105,Senate,557,49306,1
105,Senate,557,49307,1
105,Senate,557,49308,1
105,Senate,557,49309,1
105,Senate,557,49500,1
105,Senate,557,49501,1
105,Senate,557,49502,1
105,Senate,557,49503,1
105,Senate,557,49700,1
105,Senate,557,49701,1
105,Senate,557,49702,1
105,Senate,557,49703,1
105,Senate,557,49704,1
105,Senate,557,49705,1
105,Senate,557,49706,1
105,Senate,557,94659,1
105,Senate,557,95407,1
105,Senate,557,99909,9
105,Senate,558,1366,1
105,Senate,558,4812,9
105,Senate,558,9369,1
105,Senate,558,10808,1
105,Senate,558,11044,1
105,Senate,558,11204,1
105,Senate,558,12109,1
105,Senate,558,13039,1
105,Senate,558,13056,1
105,Senate,558,14009,1
105,Senate,558,14031,1
105,Senate,558,14101,1
105,Senate,558,14103,1
105,Senate,558,14105,9
105,Senate,558,14203,1
105,Senate,558,14213,1
105,Senate,558,14226,1
105,Senate,558,14230,1
105,Senate,558,14240,1
105,Senate,558,14300,1
105,Senate,558,14302,1
105,Senate,558,14304,1
105,Senate,558,14307,1
105,Senate,558,14400,1
105,Senate,558,14440,1
105,Senate,558,14500,1
105,Senate,558,14503,1
105,Senate,558,14506,1
105,Senate,558,14508,1
105,Senate,558,14617,1
105,Senate,558,14628,1
105,Senate,558,14661,1
105,Senate,558,14709,1
105,Senate,558,14712,1
105,Senate,558,14806,1
105,Senate,558,14809,1
105,Senate,558,14812,1
105,Senate,558,14826,1
105,Senate,558,14852,1
105,Senate,558,14871,1
105,Senate,558,14900,1
105,Senate,558,14904,1
105,Senate,558,14907,9
105,Senate,558,14908,1
105,Senate,558,14910,1
105,Senate,558,14912,9
105,Senate,558,14914,1
105,Senate,558,14920,1
105,Senate,558,14921,1
105,Senate,558,14922,1
105,Senate,558,15011,1
105,Senate,558,15020,1
105,Senate,558,15021,1
105,Senate,558,15037,1
105,Senate,558,15039,1
105,Senate,558,15054,1
105,Senate,558,15071,1
105,Senate,558,15116,6
105,Senate,558,15424,1
105,Senate,558,15425,1
105,Senate,558,15429,1
105,Senate,558,15501,1
105,Senate,558,15502,1
105,Senate,558,15503,1
105,Senate,558,15633,1
105,Senate,558,15700,1
105,Senate,558,15701,1
105,Senate,558,15702,1
105,Senate,558,15703,1
105,Senate,558,15704,1
105,Senate,558,15705,1
105,Senate,558,29108,1
105,Senate,558,29141,1
105,Senate,558,29142,1
105,Senate,558,29306,6
105,Senate,558,29367,1
105,Senate,558,29523,6
105,Senate,558,49101,1
105,Senate,558,49300,1
105,Senate,558,49301,1
105,Senate,558,49302,1
105,Senate,558,49303,1
105,Senate,558,49304,1
105,Senate,558,49306,1
105,Senate,558,49307,1
105,Senate,558,49308,1
105,Senate,558,49309,6
105,Senate,558,49500,1
105,Senate,558,49501,6
105,Senate,558,49502,1
105,Senate,558,49503,1
105,Senate,558,49700,1
105,Senate,558,49701,1
105,Senate,558,49702,1
105,Senate,558,49703,1
105,Senate,558,49704,1
105,Senate,558,49705,1
105,Senate,558,49706,1
105,Senate,558,94659,1
105,Senate,558,95407,1
105,Senate,558,99909,9
105,Senate,582,1366,1
105,Senate,582,4812,1
105,Senate,582,9369,1
105,Senate,582,10808,1
105,Senate,582,11044,1
105,Senate,582,11204,1
105,Senate,582,12109,1
105,Senate,582,13039,1
105,Senate,582,13056,1
105,Senate,582,14009,1
105,Senate,582,14031,1
105,Senate,582,14101,1
105,Senate,582,14103,1
105,Senate,582,14105,1
105,Senate,582,14203,1
105,Senate,582,14213,1
105,Senate,582,14226,1
105,Senate,582,14230,1
105,Senate,582,14240,1
105,Senate,582,14300,1
105,Senate,582,14302,1
105,Senate,582,14304,9
105,Senate,582,14307,1
105,Senate,582,14400,1
105,Senate,582,14440,1
105,Senate,582,14500,1
105,Senate,582,14503,1
105,Senate,582,14506,1
105,Senate,582,14508,1
105,Senate,582,14617,1
105,Senate,582,14628,1
105,Senate,582,14661,1
105,Senate,582,14709,1
105,Senate,582,14712,9
105,Senate,582,14806,1
105,Senate,582,14809,1
105,Senate,582,14812,1
105,Senate,582,14826,1
105,Senate,582,14852,1
105,Senate,582,14871,1
105,Senate,582,14900,1
105,Senate,582,14904,1
105,Senate,582,14907,1
105,Senate,582,14908,1
105,Senate,582,14910,1
105,Senate,582,14912,1
105,Senate,582,14914,1
105,Senate,582,14920,1
105,Senate,582,14921,1
105,Senate,582,14922,1
105,Senate,582,15011,1
105,Senate,582,15020,1
105,Senate,582,15021,1
105,Senate,582,15037,1
105,Senate,582,15039,1
105,Senate,582,15054,1
105,Senate,582,15071,1
105,Senate,582,15116,1
105,Senate,582,15424,1
105,Senate,582,15425,1
105,Senate,582,15429,1
105,Senate,582,15501,1
105,Senate,582,15502,1
105,Senate,582,15503,1
105,Senate,582,15633,1
105,Senate,582,15700,1
105,Senate,582,15701,1
105,Senate,582,15702,1
105,Senate,582,15703,1
105,Senate,582,15704,1
105,Senate,582,15705,1
105,Senate,582,29108,1
105,Senate,582,29141,1
105,Senate,582,29142,1
105,Senate,582,29306,1
105,Senate,582,29367,1
105,Senate,582,29523,1
105,Senate,582,49101,6
105,Senate,582,49300,1
105,Senate,582,49301,1
105,Senate,582,49302,1
105,Senate,582,49303,1
105,Senate,582,49304,1
105,Senate,582,49306,1
105,Senate,582,49307,1
105,Senate,582,49308,1
105,Senate,582,49309,1
105,Senate,582,49500,1
105,Senate,582,49501,1
105,Senate,582,49502,1
105,Senate,582,49503,1
105,Senate,582,49700,1
105,Senate,582,49701,1
105,Senate,582,49702,1
105,Senate,582,49703,1
105,Senate,582,49704,1
105,Senate,582,49705,1
105,Senate,582,49706,1
105,Senate,582,94659,1
105,Senate,582,95407,1
105,Senate,582,99909,1
105,Senate,586,1366,1
105,Senate,586,4812,1
105,Senate,586,9369,1
105,Senate,586,10808,1
105,Senate,586,11044,1
105,Senate,586,11204,9
105,Senate,586,12109,1
105,Senate,586,13039,1
105,Senate,586,13056,1
105,Senate,586,14009,1
105,Senate,586,14031,1
105,Senate,586,14101,1
105,Senate,586,14103,1
105,Senate,586,14105,1
105,Senate,586,14203,1
105,Senate,586,14213,1
105,Senate,586,14226,1
105,Senate,586,14230,1
105,Senate,586,14240,1
105,Senate,586,14300,1
105,Senate,586,14302,1
105,Senate,586,14304,9
105,Senate,586,14307,1
105,Senate,586,14400,1
105,Senate,586,14440,1
105,Senate,586,14500,1
105,Senate,586,14503,1
105,Senate,586,14506,1
105,Senate,586,14508,1
105,Senate,586,14617,1
105,Senate,586,14628,1
105,Senate,586,14661,1
105,Senate,586,14709,1
105,Senate,586,14712,1
105,Senate,586,14806,1
105,Senate,586,14809,1
105,Senate,586,14812,1
105,Senate,586,14826,1
105,Senate,586,14852,1
105,Senate,586,14871,1
105,Senate,586,14900,1
105,Senate,586,14904,1
105,Senate,586,14907,1
105,Senate,586,14908,1
105,Senate,586,14910,1
105,Senate,586,14912,1
105,Senate,586,14914,1
105,Senate,586,14920,1
105,Senate,586,14921,1
105,Senate,586,14922,1
105,Senate,586,15011,9
105,Senate,586,15020,1
105,Senate,586,15021,1
105,Senate,586,15037,1
105,Senate,586,15039,1
105,Senate,586,15054,1
105,Senate,586,15071,1
105,Senate,586,15116,1
105,Senate,586,15424,1
105,Senate,586,15425,1
105,Senate,586,15429,1
105,Senate,586,15501,1
105,Senate,586,15502,1
105,Senate,586,15503,1
105,Senate,586,15633,1
105,Senate,586,15700,1
105,Senate,586,15701,1
105,Senate,586,15702,1
105,Senate,586,15703,1
105,Senate,586,15704,1
105,Senate,586,15705,6
105,Senate,586,29108,1
105,Senate,586,29141,1
105,Senate,586,29142,1
105,Senate,586,29306,1
105,Senate,586,29367,1
105,Senate,586,29523,1
105,Senate,586,49101,9
105,Senate,586,49300,1
105,Senate,586,49301,1
105,Senate,586,49302,9
105,Senate,586,49303,9
105,Senate,586,49304,1
105,Senate,586,49306,1
105,Senate,586,49307,1
105,Senate,586,49308,1
105,Senate,586,49309,1
105,Senate,586,49500,1
105,Senate,586,49501,9
105,Senate,586,49502,1
105,Senate,586,49503,1
105,Senate,586,49700,1
105,Senate,586,49701,1
105,Senate,586,49702,1
105,Senate,586,49703,1
105,Senate,586,49704,1
105,Senate,586,49705,1
105,Senate,586,49706,1
105,Senate,586,94659,1
105,Senate,586,95407,1
105,Senate,586,99909,9
105,Senate,592,1366,1
105,Senate,592,4812,1
105,Senate,592,9369,1
105,Senate,592,10808,6
105,Senate,592,11044,1
105,Senate,592,11204,1
105,Senate,592,12109,1
105,Senate,592,13039,6
105,Senate,592,13056,1
105,Senate,592,14009,1
105,Senate,592,14031,1
105,Senate,592,14101,6
105,Senate,592,14103,1
105,Senate,592,14105,1
105,Senate,592,14203,6
105,Senate,592,14213,6
105,Senate,592,14226,1
105,Senate,592,14230,6
105,Senate,592,14240,6
105,Senate,592,14300,6
105,Senate,592,14302,1
105,Senate,592,14304,9
105,Senate,592,14307,6
105,Senate,592,14400,1
105,Senate,592,14440,6
105,Senate,592,14500,1
105,Senate,592,14503,1
105,Senate,592,14506,1
105,Senate,592,14508,6
105,Senate,592,14617,6
105,Senate,592,14628,1
105,Senate,592,14661,1
105,Senate,592,14709,6
105,Senate,592,14712,1
105,Senate,592,14806,1
105,Senate,592,14809,1
105,Senate,592,14812,6
105,Senate,592,14826,9
105,Senate,592,14852,1
105,Senate,592,14871,6
105,Senate,592,14900,1
105,Senate,592,14904,1
105,Senate,592,14907,1
105,Senate,592,14908,1
105,Senate,592,14910,6
105,Senate,592,14912,1
105,Senate,592,14914,6
105,Senate,592,14920,6
105,Senate,592,14921,1
105,Senate,592,14922,6
105,Senate,592,15011,6
105,Senate,592,15020,1
105,Senate,592,15021,6
105,Senate,592,15037,1
105,Senate,592,15039,1
105,Senate,592,15054,6
105,Senate,592,15071,6
105,Senate,592,15116,1
105,Senate,592,15424,1
105,Senate,592,15425,6
105,Senate,592,15429,1
105,Senate,592,15501,1
105,Senate,592,15502,6
105,Senate,592,15503,6
105,Senate,592,15633,1
105,Senate,592,15700,6
105,Senate,592,15701,1
105,Senate,592,15702,6
105,Senate,592,15703,6
105,Senate,592,15704,6
105,Senate,592,15705,6
105,Senate,592,29108,1
105,Senate,592,29141,1
105,Senate,592,29142,6
105,Senate,592,29306,1
105,Senate,592,29367,1
105,Senate,592,29523,1
105,Senate,592,49101,6
105,Senate,592,49300,6
105,Senate,592,49301,1
105,Senate,592,49302,1
105,Senate,592,49303,9
105,Senate,592,49304,1
105,Senate,592,49306,1
105,Senate,592,49307,1
105,Senate,592,49308,6
105,Senate,592,49309,6
105,Senate,592,49500,6
105,Senate,592,49501,1
105,Senate,592,49502,1
105,Senate,592,49503,1
105,Senate,592,49700,1
105,Senate,592,49701,6
105,Senate,592,49702,1
105,Senate,592,49703,1
105,Senate,592,49704,1
105,Senate,592,49705,1
105,Senate,592,49706,1
105,Senate,592,94659,1
105,Senate,592,95407,1
105,Senate,592,99909,6
105,Senate,606,1366,1
105,Senate,606,4812,1
105,Senate,606,9369,1
105,Senate,606,10808,1
105,Senate,606,11044,1
105,Senate,606,11204,9
105,Senate,606,12109,1
105,Senate,606,13039,1
105,Senate,606,13056,1
105,Senate,606,14009,1
105,Senate,606,14031,1
105,Senate,606,14101,1
105,Senate,606,14103,1
105,Senate,606,14105,1
105,Senate,606,14203,1
105,Senate,606,14213,1
105,Senate,606,14226,1
105,Senate,606,14230,1
105,Senate,606,14240,1
105,Senate,606,14300,6
105,Senate,606,14302,1
105,Senate,606,14304,9
105,Senate,606,14307,1
105,Senate,606,14400,1
105,Senate,606,14440,1
105,Senate,606,14500,1
105,Senate,606,14503,1
105,Senate,606,14506,1
105,Senate,606,14508,1
105,Senate,606,14617,1
105,Senate,606,14628,1
105,Senate,606,14661,1
105,Senate,606,14709,1
105,Senate,606,14712,1
105,Senate,606,14806,1
105,Senate,606,14809,1
105,Senate,606,14812,1
105,Senate,606,14826,1
105,Senate,606,14852,1
105,Senate,606,14871,1
105,Senate,606,14900,1
105,Senate,606,14904,6
105,Senate,606,14907,1
105,Senate,606,14908,1
105,Senate,606,14910,1
105,Senate,606,14912,1
105,Senate,606,14914,1
105,Senate,606,14920,1
105,Senate,606,14921,1
105,Senate,606,14922,1
105,Senate,606,15011,1
105,Senate,606,15020,1
105,Senate,606,15021,1
105,Senate,606,15037,1
105,Senate,606,15039,1
105,Senate,606,15054,1
105,Senate,606,15071,1
105,Senate,606,15116,1
105,Senate,606,15424,1
105,Senate,606,15425,1
105,Senate,606,15429,1
105,Senate,606,15501,1
105,Senate,606,15502,1
105,Senate,606,15503,1
105,Senate,606,15633,1
105,Senate,606,15700,1
105,Senate,606,15701,1
105,Senate,606,15702,1
105,Senate,606,15703,1
105,Senate,606,15704,1
105,Senate,606,15705,1
105,Senate,606,29108,1
105,Senate,606,29141,1
105,Senate,606,29142,1
105,Senate,606,29306,1
105,Senate,606,29367,1
105,Senate,606,29523,1
105,Senate,606,49101,1
105,Senate,606,49300,1
105,Senate,606,49301,1
105,Senate,606,49302,1
105,Senate,606,49303,1
105,Senate,606,49304,1
105,Senate,606,49306,1
105,Senate,606,49307,1
105,Senate,606,49308,1
105,Senate,606,49309,1
105,Senate,606,49500,1
105,Senate,606,49501,1
105,Senate,606,49502,1
105,Senate,606,49503,1
105,Senate,606,49700,1
105,Senate,606,49701,1
105,Senate,606,49702,1
105,Senate,606,49703,1
105,Senate,606,49704,1
105,Senate,606,49705,1
105,Senate,606,49706,1
105,Senate,606,94659,1
105,Senate,606,95407,1
105,Senate,606,99909,9
105,Senate,608,1366,1
105,Senate,608,4812,1
105,Senate,608,9369,1
105,Senate,608,10808,1
105,Senate,608,11044,1
105,Senate,608,11204,9
105,Senate,608,12109,1
105,Senate,608,13039,1
105,Senate,608,13056,1
105,Senate,608,14009,1
105,Senate,608,14031,1
105,Senate,608,14101,1
105,Senate,608,14103,1
105,Senate,608,14105,1
105,Senate,608,14203,1
105,Senate,608,14213,1
105,Senate,608,14226,1
105,Senate,608,14230,1
105,Senate,608,14240,1
105,Senate,608,14300,1
105,Senate,608,14302,1
105,Senate,608,14304,9
105,Senate,608,14307,1
105,Senate,608,14400,1
105,Senate,608,14440,1
105,Senate,608,14500,1
105,Senate,608,14503,1
105,Senate,608,14506,1
105,Senate,608,14508,1
105,Senate,608,14617,1
105,Senate,608,14628,1
105,Senate,608,14661,1
105,Senate,608,14709,1
105,Senate,608,14712,1
105,Senate,608,14806,1
105,Senate,608,14809,1
105,Senate,608,14812,1
105,Senate,608,14826,1
105,Senate,608,14852,1
105,Senate,608,14871,1
105,Senate,608,14900,1
105,Senate,608,14904,1
105,Senate,608,14907,1
